cidade,bairro,1,2,3,4,5,6,7,8,9,10,11,12
Cascavel,Riacho Fundo 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cascavel,Rio Novo,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Cascavel,Sem terra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cascavel,Sitio Higino,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cascavel,Tijucussu I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Cascavel,Tijucussu II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cascavel,Vila Pacheco,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cascavel,Vila Xexeu,1.5,0.0,0.75,0.75,1.5,0.0,0.75,0.0,0.0,0.0,0.75,0.0
Cascavel,Vila Xexéu,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Cascavel,Vila Xéxéu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cascavel,Zona Rural,0.7200000000000002,0.0,1.4400000000000004,0.9600000000000002,0.7200000000000002,1.0800000000000003,0.0,0.0,0.0,0.0,0.0,1.0800000000000003
Cascavel,Zona Urbana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cascavel,Águas Belas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Catunda,Alto Bela Vista,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catunda,Alto da Boa Vista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Catunda,Açude,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catunda,Bela Vista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Catunda,Centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Catunda,Zona Rural,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Caucaia,Adrianópolis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Caucaia,Alto do Garrote,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Altos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Araturi,1.5692307692307694,0.6461538461538463,1.2923076923076926,1.2,1.3846153846153848,0.6461538461538463,1.3846153846153848,0.6461538461538463,0.4615384615384616,0.7384615384615385,1.0153846153846156,1.0153846153846156
Caucaia,"Araturi, Condomínio José Lino Da Silveira VI",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Arianopoles,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Caucaia,Arianopolis,0.75,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0
Caucaia,Arianopólis,0.0,0.0,1.7142857142857142,0.0,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.0,1.1428571428571428,0.0
Caucaia,Arianópoles,0.0,0.0,1.2307692307692308,0.9230769230769231,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.9230769230769231
Caucaia,Arianópolis,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,1.4285714285714286,0.7142857142857143,0.0,0.7142857142857143
Caucaia,Açude,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Bairro Nova Metrópole,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Barra Nova,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Boa Vista,1.1538461538461537,0.0,0.0,0.7692307692307692,0.0,0.0,0.0,0.0,0.7692307692307692,0.7692307692307692,0.0,1.5384615384615383
Caucaia,Bom Jesus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Caucaia,Caapuã,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Cabatan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Caucaia,Cabatã,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Camara,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Campo Grande,1.8181818181818181,0.0,0.7272727272727273,1.0909090909090908,0.0,0.0,0.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.4545454545454546,0.7272727272727273
Caucaia,Campo Grande 2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Camurupim,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Caucaia,Capuan,0.0,1.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0
Caucaia,Capuá,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Capuã,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Caucaia,Carrapicho,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
Caucaia,Catuana,0.0,0.75,0.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Caucaia,1.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Cauipe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Centro,0.6226415094339622,1.8679245283018866,0.9339622641509433,1.8679245283018866,0.6226415094339622,0.0,0.6226415094339622,1.0377358490566038,1.2452830188679245,0.6226415094339622,0.6226415094339622,0.9339622641509433
Caucaia,Cigana,0.0,0.0,1.4000000000000001,0.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,0.0,0.9333333333333333
Caucaia,Cipó,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Coité Pedreiras,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,"Comunidade 14, Jurema",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Conj Nova Metrópole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Conjunto Araturi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Conjunto Ceará,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Caucaia,Conjunto Metropolitano,0.6382978723404256,0.6382978723404256,0.6382978723404256,0.0,1.2765957446808511,0.6382978723404256,0.851063829787234,1.4893617021276597,0.9574468085106383,1.2765957446808511,1.5957446808510638,0.0
Caucaia,Conjunto Metropolitano (Picuí),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Caucaia,Conjunto Netropolitano,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Conjunto Nova Metropoles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Conjunto Novo Metrópole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Conjunto Palmares,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Conjunto Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Caucaia,ConjuntoNova Metropole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Caucaia,Cumbuco,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Curiaca,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Curicaca,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Caucaia,Esplanada Araturi,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Caucaia,Esplanada Do Araturi,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Esplanada do Araturi,1.7777777777777777,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,0.0,0.0,0.8888888888888888
Caucaia,Estação do Parque Albano,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Favela Do 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Garrote,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Caucaia,Genipabu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Genipapu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Grande Jurema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Grilo,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
Caucaia,Guadalajara,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Caucaia,Guaié,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Guaié Aldeia,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Guajeru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Caucaia,Guajiri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Guajiru,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Caucaia,Icarai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Icaraí,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
Caucaia,Iparana,0.0,0.6428571428571428,0.6428571428571428,0.0,0.6428571428571428,0.9642857142857143,1.6071428571428572,0.0,1.2857142857142856,0.6428571428571428,1.2857142857142856,1.2857142857142856
Caucaia,Ipaumirim,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Ipiranga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Caucaia,Itambé,0.0,0.7605633802816901,1.5211267605633803,1.5211267605633803,0.7605633802816901,0.0,0.7605633802816901,0.7605633802816901,0.7605633802816901,1.1408450704225352,1.0140845070422535,0.0
Caucaia,Itambé 1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Itambé I,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Caucaia,Itambé II,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Itapoã,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Itapuã,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Caucaia,Jandaiguaba,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Jardim Icaraí,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Jardim do Amor,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Jari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Caucaia,Juerma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Jurema,0.6390532544378698,0.42603550295857984,0.8520710059171597,1.0650887573964496,1.2781065088757395,1.2781065088757395,0.8520710059171597,1.4201183431952662,0.8520710059171597,1.0650887573964496,0.8520710059171597,1.4201183431952662
Caucaia,Jurema/Marechal Rondon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Júlio Maria,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Lagoa do Porcos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Lajeiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Leblon,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Loteamento Alto do Garrote,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Caucaia,Loteamento metrópole Sul,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Madureira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Caucaia,Marcehal Rondon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Marecahl Rondon,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Marecahl Roondon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Marecha Rondon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Marechal Rodon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Marechal Rondom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Marechal Rondon,1.0980392156862748,0.627450980392157,1.0980392156862748,1.4117647058823533,1.4117647058823533,1.4901960784313728,0.8627450980392158,0.7843137254901963,1.019607843137255,0.8627450980392158,0.47058823529411775,0.8627450980392158
Caucaia,Marechal Rondón,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Caucaia,Marecjal Rondon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Marecjhal Rondon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Matões,0.0,1.5555555555555554,0.0,0.0,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.0,1.5555555555555554,0.7777777777777777,0.0
Caucaia,Mestre Antônio,0.7894736842105263,0.0,0.7894736842105263,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,1.5789473684210527,1.0526315789473684
Caucaia,Metropole,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Caucaia,Metropole Sul,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Metropoles,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Metropoles Sul,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Metropóle,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Metrópole,0.8571428571428571,0.8571428571428571,0.0,1.2857142857142856,0.0,1.2857142857142856,0.0,0.0,0.0,0.8571428571428571,0.0,0.8571428571428571
Caucaia,Metrópole Sul,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Caucaia,Metrópoles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Minguau,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Mirambé,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Nova Cigana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Nova Metropole,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Nova Metrópole,1.1282051282051282,0.0,0.5641025641025641,0.5641025641025641,0.5641025641025641,0.8461538461538461,2.8205128205128207,1.4102564102564104,0.5641025641025641,1.1282051282051282,0.8461538461538461,0.5641025641025641
Caucaia,Nova Metrópole Sul,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Nova metrópole Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Novo Pabussu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Novo Paraiso,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Novo Paraíso,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Pabussu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Pacheco,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Padre Julio Maria,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Caucaia,Padre Julio Matia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Padre Júlio Maria,1.2203389830508475,0.8135593220338984,0.8135593220338984,1.0847457627118644,0.0,1.6271186440677967,0.8135593220338984,0.8135593220338984,0.8135593220338984,0.0,0.0,0.0
Caucaia,Padre Romualdo,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Palmirim,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Paqrue Boa Vista,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Paqrue Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Caucaia,Paque Albano,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Parque Albano,0.8971962616822431,1.3457943925233646,0.6728971962616823,0.6728971962616823,0.6728971962616823,0.6728971962616823,0.6728971962616823,2.018691588785047,0.8971962616822431,1.1214953271028039,1.0093457943925235,1.3457943925233646
Caucaia,Parque Boa Vista,0.7692307692307692,0.0,0.0,0.0,1.5384615384615383,0.0,0.0,0.0,0.7692307692307692,0.7692307692307692,1.1538461538461537,0.0
Caucaia,Parque Das Nações,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Parque Gerardo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Parque Guadalajara,1.0169491525423728,0.6101694915254237,0.9152542372881355,1.2203389830508473,1.5254237288135593,1.2203389830508473,0.6101694915254237,0.6101694915254237,1.2203389830508473,1.830508474576271,0.6101694915254237,0.6101694915254237
Caucaia,Parque Guadalaraja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Caucaia,Parque Guagalajara,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Parque Ipiranga,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Caucaia,Parque Leblon,0.576,1.152,0.576,0.576,0.576,1.152,1.5359999999999996,0.7679999999999998,1.7279999999999998,0.8639999999999999,1.5359999999999996,0.9599999999999999
Caucaia,Parque Lebron,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Parque Potira,0.0,0.0,0.0,1.6,0.8,0.0,0.0,0.8,0.8,0.8,0.0,1.2
Caucaia,Parque Potira 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Parque Potira 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Parque Potira I,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Parque Pótira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Parque Soledade,0.7692307692307692,0.0,1.5384615384615383,0.0,0.7692307692307692,0.7692307692307692,1.5384615384615383,0.7692307692307692,0.7692307692307692,1.5384615384615383,0.7692307692307692,0.7692307692307692
Caucaia,Parque Solenidade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,Parque São Gerardo,0.7692307692307692,0.0,0.0,0.7692307692307692,0.0,0.0,1.5384615384615383,0.0,1.1538461538461537,0.0,0.0,0.7692307692307692
Caucaia,Parque Tabapua,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Parque Ypiranga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Parque albano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Parque das Nações,0.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.4210526315789473,0.0,0.9473684210526315,0.0,0.9473684210526315,0.9473684210526315,0.9473684210526315
Caucaia,Patricia Gomes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Caucaia,Patrícia Gomes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Paumirin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Pe. Júlio Maria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Picui,0.0,0.8888888888888888,0.8888888888888888,0.0,1.3333333333333333,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
Caucaia,Picuí,0.5789473684210527,0.5789473684210527,1.736842105263158,0.868421052631579,0.5789473684210527,0.868421052631579,2.3157894736842106,1.1578947368421053,0.0,0.5789473684210527,0.5789473684210527,1.1578947368421053
Caucaia,Pirapora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Pitombeira,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Planalto Caucaia,1.8805970149253732,0.0,0.6268656716417911,0.9402985074626866,0.6268656716417911,0.6268656716417911,1.2537313432835822,0.0,0.0,1.0447761194029852,0.0,0.0
Caucaia,Planalto Caucaia-CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Caucaia,Planalto Cauípe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Potira,0.4472049689440994,0.7453416149068323,0.8944099378881988,1.0434782608695652,0.670807453416149,1.341614906832298,0.7453416149068323,1.341614906832298,0.8944099378881988,1.1925465838509315,1.565217391304348,1.1180124223602483
Caucaia,Potira 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Potira 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Caucaia,Potira 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Potira I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Potira II,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Potira III,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Pq Das Nações,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Pq Itapua,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Pq. Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Pq. Leblon,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Presidente Kennedy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caucaia,Primavera,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Caucaia,São Domingos,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Caucaia,São Gerardo,0.0,0.5882352941176471,0.5882352941176471,0.0,0.0,0.0,0.0,0.8823529411764706,1.7647058823529411,1.1764705882352942,0.0,0.0
Caucaia,São Miguel,0.8244274809160305,0.5496183206106869,0.5496183206106869,0.5496183206106869,0.916030534351145,2.1984732824427478,1.0992366412213739,1.282442748091603,1.0992366412213739,0.5496183206106869,0.916030534351145,1.4656488549618318
Caucaia,São Miguel 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Caucaia,Sítio Novos,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Caucaia,Sítios Novos,0.0,0.8333333333333334,1.6666666666666667,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334
Caucaia,Tabapua,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
